,date,Item_id,product_upc,store_id,ItemName,Description,BrandName,product_category,company,size_name,size_description,QuantityInCase,Dollars,quantity,cost,margin,markup,totaldiscount,discount_percentage,Promo_Price,price,total_transactions,month,day,year,month_number,week_number,company_full_name,street,city,state,state_code,zipcode,latitude,longitude,average_temperature,tmin,tmax,precipitation,average_snow,wdir,wspd,wpgt,pres,tsun,gas_price,consumer_price_index,inflation,data_type,total_weeks_on_sale,promo_price
621,2023-09-17,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9,9,17,2023,9,37,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,19.24285714285714,13.885714285714286,25.714285714285715,1.871428571428572,,191.28571428571428,5.285714285714286,,1016.8714285714286,,3.878,307.619,3.2,forModel,81,2.0
622,2023-09-24,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11,9,24,2023,9,38,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,17.928571428571427,11.742857142857144,25.8,0.0,,55.57142857142857,4.142857142857143,,1017.9857142857144,,3.837,307.619,3.2,forModel,82,2.0
623,2023-10-01,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7,10,1,2023,10,39,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,19.7,13.3,27.8,0.0,,21.0,5.0,,1023.4,,3.798,307.531,3.2,forModel,83,2.0
624,2023-10-08,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,37.34,19.0,0.0,0.0,0.0,0.0,0.0,1.95875,1.965263157894737,16,10,8,2023,10,40,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,16.942857142857143,11.271428571428572,23.357142857142858,0.8571428571428571,,228.57142857142856,5.257142857142857,,1018.9,,3.684,307.531,3.2,forModel,84,1.965263157894737
625,2023-10-15,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,13.23,7.0,0.0,0.0,0.0,0.0,0.0,1.89,1.8900000000000001,6,10,15,2023,10,41,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,13.542857142857144,8.342857142857143,19.67142857142857,1.157142857142857,,213.14285714285717,7.142857142857143,,1010.9857142857144,,3.576,307.531,3.2,forModel,85,1.8900000000000001
626,2023-10-22,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,5.67,3.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,3,10,22,2023,10,42,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,11.742857142857144,7.1571428571428575,16.67142857142857,2.6142857142857143,,289.42857142857144,8.342857142857143,,1014.0428571428572,,3.533,307.917,3.1,forModel,86,1.89
627,2023-10-29,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,22.68,12.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,12,10,29,2023,10,43,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,16.32857142857143,9.514285714285714,23.814285714285717,0.0857142857142857,,181.0,4.2,,1022.1857142857144,,3.473,307.917,3.1,forModel,87,1.89
628,2023-11-05,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,20.79,11.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,10,11,5,2023,11,44,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,6.42,-0.8800000000000001,14.98,0.0,,274.8,3.72,,1026.38,,3.396,308.024,3.1,forModel,88,1.89
629,2023-11-12,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,7.56,4.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,4,11,12,2023,11,45,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,13.114285714285714,6.742857142857143,20.071428571428573,1.2714285714285716,,153.71428571428572,7.685714285714286,,1019.7142857142856,,3.349,308.024,3.1,forModel,89,1.89
630,2023-11-19,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,5.67,3.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,3,11,19,2023,11,46,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,9.928571428571429,3.0,18.014285714285716,0.5571428571428572,,142.14285714285714,4.6000000000000005,,1021.6857142857144,,3.289,308.85,3.4,forModel,90,1.89
631,2023-11-26,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,20.79,11.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,10,11,26,2023,11,47,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,7.442857142857143,2.7857142857142856,12.0,5.5,,161.71428571428572,8.342857142857143,,1018.0285714285714,,3.238,308.85,3.4,forModel,91,1.89
632,2023-12-03,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,28.35,15.0,0.0,0.0,0.0,0.0,0.0,1.89,1.8900000000000001,14,12,3,2023,12,48,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,11.5,6.333333333333333,14.833333333333334,8.433333333333334,,265.6666666666667,7.533333333333334,,1013.1333333333332,,3.231,308.742,3.4,forModel,92,1.8900000000000001
633,2023-12-10,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,15.12,8.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,6,12,10,2023,12,49,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,6.6000000000000005,1.7428571428571429,11.6,7.1571428571428575,,268.0,8.642857142857142,,1018.1428571428572,,3.136,308.742,3.4,forModel,93,1.89
634,2023-12-17,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,15.12,8.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,7,12,17,2023,12,50,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,4.2,-1.8,11.814285714285717,0.0,,151.71428571428572,5.328571428571428,,1028.7142857142858,,3.053,309.685,3.4,forModel,94,1.89
635,2023-12-24,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,20.79,11.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,11,12,24,2023,12,51,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,3.642857142857143,-2.314285714285714,11.1,0.0,,282.7142857142857,5.6000000000000005,,1025.4571428571428,,3.116,309.685,3.4,forModel,95,1.89
636,2023-12-31,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,17.009999999999998,9.0,0.0,0.0,0.0,0.0,0.0,1.89,1.8899999999999997,7,12,31,2023,12,52,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,5.928571428571429,2.9285714285714284,8.657142857142857,4.0,,255.8571428571429,9.0,,1014.3142857142856,,3.089,309.685,3.4,forModel,96,1.8899999999999997
637,2024-01-07,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,18.9,10.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,7,1,7,2024,1,1,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,1.4285714285714286,-2.142857142857143,4.5285714285714285,2.6714285714285717,,263.42857142857144,7.485714285714287,,1020.0571428571428,,3.073,309.685,3.4,forModel,97,1.89
638,2024-01-14,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,20.79,11.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,7,1,14,2024,1,2,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,2.7,-2.3857142857142857,6.842857142857143,9.014285714285714,,206.14285714285717,14.042857142857144,,1010.1,,3.058,309.685,3.4,forModel,98,1.89
639,2024-01-21,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,11.34,6.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,6,1,21,2024,1,3,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,-9.457142857142856,-15.314285714285717,-4.542857142857143,1.342857142857143,,216.28571428571428,7.942857142857143,,1025.8142857142857,,3.062,309.685,3.4,forModel,99,1.89
640,2024-01-28,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,20.79,11.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,10,1,28,2024,1,4,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,3.942857142857143,7.514285714285714,20.314285714285717,2.8714285714285714,,209.8571428571429,7.485714285714287,,1017.657142857143,,3.095,309.685,3.4,forModel,100,1.89
641,2024-02-04,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,9.45,5.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,5,2,4,2024,2,5,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,8.342857142857143,7.514285714285714,20.314285714285717,4.828571428571428,,209.8571428571429,7.485714285714287,,1017.657142857143,,3.095,309.685,3.4,forModel,101,1.89
642,2024-02-11,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,1.89,1.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,1,2,11,2024,2,6,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,8.342857142857143,7.514285714285714,20.314285714285717,4.828571428571428,,209.8571428571429,7.485714285714287,,1017.657142857143,,3.095,309.685,3.4,forModel,102,1.89
5,2024-02-11,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,6.9,4.0,0.0,0.0,0.0,0.66,0.09320075814394031,1.725,1.89,4,2,12,2023,2,6,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,8.685714285714285,3.0142857142857147,14.2,0.1999999999999999,,133.28571428571428,10.742857142857144,,1020.4428571428572,,3.39,301.509,6.0,forUI,103,1.725
24,2024-02-18,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,5.22,3.0,0.0,0.0,0.0,0.45,0.08620689655172414,1.7775,1.8900000000000001,2,2,19,2023,2,7,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,8.342857142857143,2.314285714285714,15.457142857142856,12.014285714285714,,199.14285714285717,9.928571428571429,,1018.2142857142856,,3.379,301.808,5.0,forUI,104,1.74
43,2024-02-25,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,15.44,9.0,0.0,0.0,0.0,1.57,0.09320075814394031,1.73,1.89,7,2,26,2023,2,8,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,11.814285714285717,7.228571428571429,15.885714285714284,4.828571428571428,,217.57142857142856,10.485714285714286,,1016.1,,3.342,301.808,5.0,forUI,105,1.7155555555555555
62,2024-03-03,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,16.79,9.0,0.0,0.0,0.0,0.22,0.013103037522334724,1.8655555555555556,1.8899999999999997,9,3,5,2023,3,9,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,12.32,5.44,19.1,4.5600000000000005,,160.2,10.68,,1011.0,,3.389,301.744,5.0,forUI,106,1.8655555555555554
81,2024-03-10,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,18.77,11.0,0.0,0.0,0.0,2.02,0.09320075814394031,1.73,1.89,7,3,12,2023,3,10,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,8.333333333333334,2.95,13.5,0.8166666666666668,,165.0,10.616666666666667,,1019.6333333333332,,3.456,301.744,5.0,forUI,107,1.7063636363636363
100,2024-03-17,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,9.23,5.0,0.0,0.0,0.0,0.22,0.023835319609967497,1.846,1.89,5,3,19,2023,3,11,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,2.614285714285714,-2.7857142857142856,8.314285714285715,1.542857142857143,,249.14285714285717,11.157142857142857,,1020.1428571428572,,3.422,302.918,4.9,forUI,108,1.846
119,2024-03-24,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,15.89,9.0,0.0,0.0,0.0,1.12,0.07048458149779736,1.794285714285714,1.8900000000000001,7,3,26,2023,3,12,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,12.185714285714283,5.0,18.814285714285717,1.6857142857142855,,154.57142857142858,11.285714285714286,,1018.157142857143,,3.421,302.918,4.9,forUI,109,1.7655555555555555
138,2024-03-31,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,15.12,8.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,8,3,2,2023,4,13,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,12.75,5.55,19.7,2.1,,279.5,17.8,,1013.3,,3.497,303.032,4.9,forUI,110,1.89
157,2024-04-07,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,19.44,11.0,0.0,0.0,0.0,1.35,0.06944444444444445,1.805625,1.8900000000000001,8,4,9,2023,4,14,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,14.242857142857144,8.557142857142857,19.357142857142858,4.6571428571428575,,104.42857142857144,12.285714285714286,,1021.2428571428572,,3.596,303.032,4.9,forUI,111,1.7672727272727273
175,2024-04-14,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,26.1,15.0,0.0,0.0,0.0,2.25,0.08620689655172413,1.7733333333333332,1.8900000000000001,9,4,16,2023,4,15,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,15.528571428571428,6.585714285714286,23.428571428571427,1.957142857142857,,223.28571428571428,5.714285714285714,,1017.657142857143,,3.663,303.032,4.9,forUI,112,1.74
194,2024-04-21,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,18.22,10.0,0.0,0.0,0.0,0.68,0.03732162458836444,1.8475,1.89,8,4,23,2023,4,16,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,14.485714285714286,7.628571428571428,21.65714285714285,2.5142857142857147,,285.0,11.44285714285714,,1015.157142857143,,3.656,303.294,4.0,forUI,113,1.8219999999999998
213,2024-04-28,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,17.32,10.0,0.0,0.0,0.0,1.58,0.09122401847575058,1.7583333333333335,1.8900000000000001,6,4,30,2023,4,17,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,11.957142857142856,5.571428571428571,18.02857142857143,2.757142857142857,,242.57142857142856,6.828571428571428,,1013.1714285714286,,3.6,303.294,4.0,forUI,114,1.732
232,2024-05-05,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,18.77,11.0,0.0,0.0,0.0,2.02,0.09320075814394031,1.715833333333333,1.89,6,5,7,2023,5,18,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,13.428571428571429,7.071428571428571,19.685714285714287,0.7999999999999999,,225.0,11.0,,1013.0428571428572,,3.533,303.365,4.0,forUI,115,1.7063636363636363
251,2024-05-12,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,8.559999999999999,5.0,0.0,0.0,0.0,0.89,0.09320075814394031,1.72375,1.89,4,5,14,2023,5,19,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,20.0,14.514285714285714,25.228571428571428,1.9714285714285715,,218.7142857142857,6.3,,1018.2285714285716,,3.536,303.365,4.0,forUI,116,1.7119999999999997
270,2024-05-19,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,17.33,10.0,0.0,0.0,0.0,1.57,0.09059434506635893,1.762142857142857,1.89,7,5,21,2023,5,20,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,19.24285714285714,13.728571428571428,25.085714285714285,2.2857142857142856,,111.71428571428572,7.171428571428572,,1016.3571428571428,,3.534,303.841,3.0,forUI,117,1.7329999999999999
288,2024-05-26,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,16.87,10.0,0.0,0.0,0.0,2.03,0.09320075814394031,1.687,1.8900000000000001,5,5,28,2023,5,21,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,17.514285714285712,11.514285714285714,23.25714285714286,1.3,,35.0,7.257142857142857,,1018.6857142857144,,3.571,303.841,3.0,forUI,118,1.687
307,2024-06-02,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,15.44,9.0,0.0,0.0,0.0,1.57,0.09320075814394031,1.7408333333333337,1.89,6,6,4,2023,6,22,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,23.1,15.7,30.575,0.0,,109.5,5.7,,1013.675,,3.541,304.003,3.0,forUI,119,1.7155555555555555
326,2024-06-09,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,27.23,15.0,0.0,0.0,0.0,1.12,0.04113110539845759,1.8404166666666668,1.8900000000000001,12,6,11,2023,6,23,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,19.25714285714286,13.7,25.4,8.328571428571427,,211.57142857142856,5.685714285714285,,1010.8,,3.595,304.003,3.0,forUI,120,1.8153333333333335
345,2024-06-16,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,25.4,14.0,0.0,0.0,0.0,1.06,0.041732283464566935,1.829,1.8900000000000001,10,6,18,2023,6,24,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,20.014285714285712,13.55714285714286,26.02857142857143,0.6428571428571429,,220.28571428571428,9.128571428571428,,1009.6285714285714,,3.577,304.348,3.2,forUI,121,1.8142857142857143
364,2024-06-23,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,22.68,12.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,9,6,25,2023,6,25,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,20.74285714285714,17.87142857142857,24.37142857142857,6.214285714285714,,157.14285714285714,7.514285714285713,,1012.1285714285714,,3.571,304.348,3.2,forUI,122,1.89
383,2024-06-30,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,15.12,8.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,7,6,2,2023,7,26,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,23.9,20.55,30.0,7.050000000000001,,192.5,8.1,,1014.05,,3.527,304.628,3.2,forUI,123,1.89
402,2024-07-07,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,5.67,3.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,3,7,9,2023,7,27,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,23.785714285714285,19.442857142857143,29.285714285714285,6.942857142857143,,209.0,6.028571428571429,,1014.0714285714286,,3.546,304.628,3.2,forUI,124,1.89
421,2024-07-14,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,9.45,5.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,5,7,16,2023,7,28,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,24.4,19.442857142857143,29.37142857142857,0.6428571428571429,,252.57142857142856,6.114285714285714,,1013.6714285714286,,3.559,304.628,3.2,forUI,125,1.89
440,2024-07-21,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,9.45,5.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,5,7,23,2023,7,29,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,23.25714285714286,19.2,28.414285714285715,0.8714285714285713,,231.8571428571429,6.8,,1015.3142857142856,,3.596,306.269,3.7,forUI,126,1.89
458,2024-07-28,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,11.34,6.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,6,7,30,2023,7,30,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,25.87142857142857,20.785714285714285,31.67142857142857,4.9,,260.1428571428572,8.085714285714285,,1017.9714285714286,,3.757,306.269,3.7,forUI,127,1.89
477,2024-08-04,852,12000171741,1,PEPSI 20OZ,PEPSI 20OZ,MT DEW,DRINKS,chiragpatelky_262,0,0,0,9.45,5.0,0.0,0.0,0.0,0.0,0.0,1.89,1.89,5,8,6,2023,8,31,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,23.45,18.8,28.03333333333333,3.3000000000000003,,170.66666666666666,6.733333333333334,,1016.3666666666668,,3.828,306.187,3.7,forUI,128,1.89
643,2021-11-28,2366,49000000443,1,COKE 20OZ,COKE 20OZ,Coke,DRINKS,chiragpatelky_262,20 OZ,0,0,1.79,1.0,1.15,47.49,90.43,0.0,0.0,1.79,1.79,1,11,28,2021,11,47,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,3.028571428571429,-3.0142857142857147,8.785714285714286,0.8857142857142858,,274.1428571428572,7.171428571428572,,1021.342857142857,,3.38,280.192,7.0,forModel,1,1.79
644,2021-12-05,2366,49000000443,1,COKE 20OZ,COKE 20OZ,Coke,DRINKS,chiragpatelky_262,20 OZ,0,0,5.67,3.0,1.15,47.49,90.43,0.0,0.0,1.89,1.89,2,12,5,2021,12,48,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,11.08,4.5600000000000005,18.12,0.0,,175.4,8.36,,1017.76,,3.341,280.808,7.0,forModel,2,1.89
645,2021-12-12,2366,49000000443,1,COKE 20OZ,COKE 20OZ,Coke,DRINKS,chiragpatelky_262,20 OZ,0,0,6.39,4.0,1.15,47.49,90.43,1.17,0.09320075814394031,1.63,1.89,3,12,12,2021,12,49,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,6.185714285714286,0.0857142857142856,12.6,5.142857142857143,,169.85714285714286,9.371428571428572,,1017.9571428571428,,3.315,280.808,7.0,forModel,3,1.5975
646,2021-12-26,2366,49000000443,1,COKE 20OZ,COKE 20OZ,Coke,DRINKS,chiragpatelky_262,20 OZ,0,0,4.89,3.0,1.15,47.49,90.43,0.78,0.09320075814394031,1.6949999999999998,1.89,2,12,26,2021,12,51,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,6.971428571428571,2.3714285714285714,12.528571428571428,0.0,,240.28571428571428,7.557142857142857,,1016.6714285714286,,3.275,281.933,7.5,forModel,4,1.63
647,2022-01-09,2366,49000000443,1,COKE 20OZ,COKE 20OZ,Coke,DRINKS,chiragpatelky_262,20 OZ,0,0,3.0,2.0,1.15,47.49,90.43,0.78,0.09320075814394031,1.5,1.8900000000000001,1,1,9,2022,1,1,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,-0.6285714285714287,-5.557142857142857,4.5285714285714285,7.142857142857143,,253.7142857142857,9.94285714285714,,1022.8428571428572,,3.295,282.39,7.5,forModel,5,1.5
